year,name,scPDSI,month,lon,lat,time,time_new,PRECT,TREFHT,SOILWATER_10CM,temp_c,precip_mmmonth,temp_scaled,precip_scaled,avg_day,solstice,spi,water_year,avg_solstice,PET,soil_scaled
1879,MAY,-1.39,5,240,35.05263,10736,1879-05-01,4.7380632750559926e-9,294.0318603515625,17.773487091064453,20.881860351562523,12.281060008945133,0.4345108059686572,-0.3137864214100921,13.979989855464412,1879-06-01,0.07594685987891425,1879,14.46626781048572,100.5359818321887,-0.18616174519138293
1879,JUN,-1.63,6,240,35.05263,10766,1879-06-01,5.579460782279e-10,297.697509765625,15.453386306762695,24.547509765625023,1.4461962347667168,1.0720611565714326,-0.556572107820581,14.46626781048572,1879-06-01,-0.12177077409892587,1879,14.46626781048572,138.53169382535933,-0.6467168129345335
1879,JUL,-1.54,7,240,35.05263,10797,1879-07-01,1.0225271324104668e-10,299.9108581542969,14.557464599609375,26.760858154296898,0.265039032720793,1.4570191494963343,-0.5830392668023889,14.262317442433304,1879-06-01,0.017576241357177922,1879,14.46626781048572,167.25529363858422,-0.8245630881146595
1879,AUG,-1.4,8,240,35.05263,10828,1879-08-01,3.151848226856657e-10,299.8918151855469,14.469350814819336,26.741815185546898,0.8169590604012456,1.4537070893313593,-0.570671941697348,13.473135269755607,1879-06-01,0.09166778929927351,1879,14.46626781048572,157.4747078753779,-0.8420542464288423
1879,SEP,-1.44,9,240,35.05263,10858,1879-09-01,5.122223756259814e-10,298.3061218261719,14.577978134155273,25.156121826171898,1.3276803976225438,1.177914387132483,-0.5592277894674638,12.429554580453303,1879-06-01,0.36994959524038035,1879,14.46626781048572,123.96643375564071,-0.8204910183337422
1879,OCT,-1.78,10,240,35.05263,10889,1879-10-01,2.3861604359076694e-10,296.17803955078125,14.677809715270996,23.028039550781273,0.6184927849872679,0.8077863559078059,-0.5751191384420408,11.333977833361352,1879-06-01,-0.8735703180188484,1880,14.46626781048572,97.91812296508354,-0.8006738013771544
1879,NOV,-1.95,11,240,35.05263,10919,1879-11-01,2.344203942072909e-9,286.79937744140625,15.37427806854248,13.649377441406273,6.07617661785298,-0.82340327534236,-0.4528243368468814,10.367725127067954,1879-06-01,-1.3753760755044722,1880,14.46626781048572,31.04403371881771,-0.6624203117907339
1879,DEC,-2.22,12,240,35.05263,10950,1879-12-01,4.362964212134557e-9,284.0130920410156,17.260316848754883,10.863092041015648,11.308803237852771,-1.3080096938077101,-0.3355725769591316,9.850662733582775,1879-06-01,-1.46281488495228,1880,14.46626781048572,19.542092849569354,-0.2880293697832954
1880,JAN,0.3,1,240,35.05263,10981,1880-01-01,4.13679543953549e-8,285.60943603515625,23.672386169433594,12.459436035156273,107.2257377927599,-1.0303645733434874,1.8137169092456809,10.088491906083629,1880-06-01,0.0772290307465364,1880,14.47100859456779,26.143726886552237,0.9848080174286182
1880,FEB,0.25,2,240,35.05263,11009,1880-02-01,3.366437795193633e-8,286.0371398925781,30.295713424682617,12.887139892578148,87.25806765141897,-0.955975914349699,1.3662849338813867,10.913648733567896,1880-06-01,0.2240518275836623,1880,14.47100859456779,27.34855761115786,2.29958147613606
1880,MAR,0.09,3,240,35.05263,11040,1880-03-01,1.4371785539424309e-8,287.0182800292969,25.82781219482422,13.868280029296898,37.25166811818781,-0.7853305068113258,0.2457504916739405,11.980752155548721,1880-06-01,0.1763817774390443,1880,14.47100859456779,38.23097263353073,1.412674076461861
1880,APR,1.41,4,240,35.05263,11070,1880-04-01,6.972507549107831e-8,287.4376525878906,30.835535049438477,14.287652587890648,180.727395672875,-0.7123908741397139,3.460728891367793,13.079856136348848,1880-06-01,1.0029769842057585,1880,14.47100859456779,43.082510138009724,2.4067395731639327
1880,MAY,1.78,5,240,35.05263,11101,1880-05-01,1.2250405134750508e-8,289.67022705078125,23.672210693359375,16.520227050781273,31.753050109273318,-0.3240889743174817,0.12253844439514497,14.00483240225569,1880-06-01,1.2832976126760545,1880,14.47100859456779,63.54661796449113,0.9847731842886979
1880,JUN,2.45,6,240,35.05263,11131,1880-06-01,1.2185273623455117e-10,295.34600830078125,18.14601707458496,22.196008300781273,0.31584229231995664,0.6630748040842848,-0.5819008764625797,14.47100859456779,1880-06-01,1.2815226443465688,1880,14.47100859456779,113.74238973137012,-0.11221212500353536
1880,JUL,2.38,7,240,35.05263,11162,1880-07-01,5.358400390065299e-10,299.2196044921875,16.339096069335938,26.069604492187523,1.3888973811049254,1.3367924270654885,-0.5578560502684745,14.244414096048924,1880-06-01,2.004953704742846,1880,14.47100859456779,158.9009324925654,-0.470897675049343
1880,AUG,2.28,8,240,35.05263,11193,1880-08-01,1.8782564392694212e-10,300.81512451171875,15.343708992004395,27.665124511718773,0.486844069058634,1.6142942372341114,-0.5780690992840004,13.441588519598946,1880-06-01,3.3678205819573477,1880,14.47100859456779,168.29632152442016,-0.6684884719375271
1880,SEP,2.09,9,240,35.05263,11223,1880-09-01,1.7653077610813028e-10,298.44219970703125,14.931747436523438,25.292199707031273,0.4575677716722737,1.2015818170613668,-0.5787251173110516,12.393583267876858,1880-06-01,1.270114772490556,1880,14.47100859456779,125.28279905355889,-0.7502655151486936
1880,OCT,1.91,10,240,35.05263,11254,1880-10-01,2.4038508961155003e-9,294.1366882324219,15.223834037780762,20.986688232421898,6.230781522731377,0.45274306024219724,-0.44935997783548476,11.29901485202334,1880-06-01,-0.37685224734797157,1881,14.47100859456779,81.64536909569877,-0.6922844285773107
1880,NOV,1.9,11,240,35.05263,11284,1880-11-01,1.1612295125473793e-8,287.33160400390625,19.725332260131836,14.181604003906273,30.09906896522807,-0.7308354399622907,0.0854763312263543,10.341460736065331,1880-06-01,0.12222889847494373,1881,14.47100859456779,33.458375391557986,0.20129219221785177
1880,DEC,2.09,12,240,35.05263,11315,1880-12-01,3.135760806571852e-8,284.9320983886719,22.666322708129883,11.782098388671898,81.27892010634241,-1.148170944115313,1.2323052668420496,9.845531363203861,1880-06-01,0.7600720544821319,1881,14.47100859456779,22.910094375909633,0.7850978890110353
1881,JAN,1.77,1,240,35.05263,11346,1881-01-01,9.222837604738743e-9,284.1045837402344,28.223888397216797,10.954583740234398,23.90559507148282,-1.2920969432073979,-0.05330592223787116,10.088491906083629,1881-06-01,0.2432394841901593,1881,14.46626781048572,20.31947065334214,1.8883107579273064
1881,FEB,2.12,2,240,35.05263,11374,1881-02-01,6.654813233808454e-8,285.03131103515625,31.959487915039063,11.881311035156273,172.49275902031513,-1.1309153229673425,3.276208628473734,10.896458800485304,1881-06-01,0.8155920914984138,1881,14.46626781048572,23.32564185381524,2.6298515136706775
1881,MAR,1.71,3,240,35.05263,11405,1881-03-01,4.711313117411464e-9,287.1669616699219,24.550893783569336,14.016961669921898,12.211723600330515,-0.7594709601386367,-0.31534009923286793,11.944067854103979,1881-06-01,0.560518247780085,1881,14.46626781048572,39.03761120608942,1.1591974820927262
1881,APR,1.63,4,240,35.05263,11435,1881-04-01,8.804861728606284e-9,288.88037109375,20.463733673095703,15.730371093750023,22.822201600547487,-0.46146516212177946,-0.077582409047104,13.045324282057523,1881-06-01,0.4920608300839178,1881,14.46626781048572,52.01169412644097,0.34786966638200045
1881,MAY,1.57,5,240,35.05263,11466,1881-05-01,6.511766126315877e-10,292.0564880371094,16.74335289001465,18.906488037109398,1.6878497799410752,0.09094294952849065,-0.5511571784719991,13.979989855464412,1881-06-01,0.2552893504627265,1881,14.46626781048572,82.75973080253604,-0.39065007171544447
1881,JUN,1.56,6,240,35.05263,11496,1881-06-01,2.654941599899985e-9,294.05999755859375,15.33204460144043,20.909997558593773,6.881608626940761,0.43940458717395675,-0.4347763606785623,14.46626781048572,1881-06-01,0.55237301697649,1881,14.46626781048572,101.1975875202188,-0.6708039291895216
1881,JUL,1.5,7,240,35.05263,11527,1881-07-01,4.556919078191335e-11,298.9351501464844,14.29267692565918,25.785150146484398,0.1181153425067194,1.2873185283511752,-0.5863315065316596,14.262317442433304,1881-06-01,-0.9006096604856099,1881,14.46626781048572,155.5239153263988,-0.8771251603913535
1881,AUG,1.43,8,240,35.05263,11558,1881-08-01,1.4373868761907715e-10,299.8187255859375,14.423013687133789,26.668725585937523,0.372570678308648,1.4409949353327776,-0.580629716952107,13.473135269755607,1881-06-01,-0.08669753143396472,1881,14.46626781048572,156.6330970161037,-0.8512524670943565
1881,SEP,1.64,9,240,35.05263,11588,1881-09-01,6.4512697406371444e-9,298.03485107421875,14.94547176361084,24.884851074218773,16.72169116773148,1.1307334531477677,-0.21428155393302048,12.429554580453303,1881-06-01,0.8981186200517485,1881,14.46626781048572,121.36256659515848,-0.74754114712372
1881,OCT,1.73,10,240,35.05263,11619,1881-10-01,9.953554425123912e-9,294.56011962890625,17.783580780029297,21.410119628906273,25.79961306992118,0.5263886288143567,-0.010865106237898374,11.333977833361352,1881-06-01,1.4492880801106072,1882,14.46626781048572,84.9018698505335,-0.18415808240378512
1881,NOV,1.92,11,240,35.05263,11649,1881-11-01,1.8417264158188118e-8,286.05499267578125,22.953948974609375,12.904992675781273,47.7375486980236,-0.9528708579450349,0.48071622518514856,10.367725127067954,1881-06-01,1.3860444675629298,1882,14.46626781048572,27.81581364766116,0.8421935701725924
1881,DEC,-0.63,12,240,35.05263,11680,1881-12-01,1.020531659179369e-9,284.4671325683594,20.379793167114258,11.317132568359398,2.6452180605929243,-1.2290404131434516,-0.5297046415495112,9.850662733582775,1881-06-01,0.38219494128039394,1882,14.46626781048572,21.173343410137512,0.33120693100418647
1882,JAN,-0.82,1,240,35.05263,11711,1882-01-01,1.4035306250548274e-8,285.74176025390625,21.982332229614258,12.591760253906273,36.379513801421126,-1.0073500014278922,0.22620741398830288,10.088491906083629,1882-06-01,0.10754547467619595,1882,14.46626781048572,26.69013424220523,0.6493213385698273
1882,FEB,-1.09,2,240,35.05263,11739,1882-02-01,1.0231396174731344e-8,285.41943359375,22.44632911682129,12.269433593750023,26.519778884903644,-1.0634108659510741,0.005272240328154334,10.896458800485304,1882-06-01,-0.3369817844305672,1882,14.46626781048572,24.840885698742692,0.7414277329412071
1882,MAR,-1.06,3,240,35.05263,11770,1882-03-01,1.9432647491157695e-8,287.0713195800781,23.626333236694336,13.921319580078148,50.369422297080746,-0.7761055700056744,0.5396907772986277,11.944067854103979,1882-06-01,-0.40167786160141983,1882,14.46626781048572,38.51778122011675,0.9756662113049318
1882,APR,-1.36,4,240,35.05263,11800,1882-04-01,2.964660072990455e-9,287.88458251953125,18.010644912719727,14.734582519531273,7.684398909191259,-0.6346583082485949,-0.41678757985195364,13.045324282057523,1882-06-01,-0.7851098975288578,1882,14.46626781048572,45.76069338625472,-0.13908437796781473
1882,MAY,-1.96,5,240,35.05263,11831,1882-05-01,1.305324626166282e-9,292.1910095214844,15.375386238098145,19.041009521484398,3.383401431023003,0.11433968223235219,-0.5131635608287927,13.979989855464412,1882-06-01,-0.5549677358493105,1882,14.46626781048572,83.91659407489851,-0.6622003329397146
1882,JUN,-2.27,6,240,35.05263,11861,1882-06-01,5.078920617407334e-11,294.9535217285156,14.188060760498047,21.803521728515648,0.1316456224031981,0.5948113332802095,-0.5860283224436583,14.46626781048572,1882-06-01,-0.6233488782628325,1882,14.46626781048572,109.83773989533253,-0.8978921483424026
1882,JUL,-2.14,7,240,35.05263,11892,1882-07-01,5.4945659133665004e-11,300.0090026855469,14.141212463378906,26.859002685546898,0.1424191484744597,1.4740889980388976,-0.5857869112015063,14.262317442433304,1882-06-01,-0.4519073301243536,1882,14.46626781048572,168.45842459055257,-0.9071918394589893
1882,AUG,-1.98,8,240,35.05263,11923,1882-08-01,2.069830973283615e-10,299.95330810546875,14.214825630187988,26.803308105468773,0.536500188275113,1.4644022836140909,-0.5769564138603788,13.473135269755607,1882-06-01,-1.169543492183114,1882,14.46626781048572,158.18449459581933,-0.8925791479518194
1882,SEP,-1.8,9,240,35.05263,11953,1882-09-01,1.8614283447959679e-9,297.72064208984375,14.347944259643555,24.570642089843773,4.824822269711149,1.076084460425681,-0.4808644609027467,12.429554580453303,1882-06-01,-0.18149757627565016,1882,14.46626781048572,118.38035766970575,-0.8661542358007575
